detail_id,integrated_code
3830,242
3948,242
4130,242
4685,242
4710,242
4721,242
5030,242
5031,242
7344,242
7346,242
803,243
804,243
1531,243
1969,243
3500,243
3811,243
3832,243
3833,243
3835,243
3836,243
3837,243
5939,243
6160,243
6759,243
6828,243
2540,245
2542,245
2543,245
3844,245
3845,245
3848,245
3849,245
3854,245
3856,245
3859,245
3860,245
3861,245
3863,245
3864,245
3865,245
3866,245
3867,245
3868,245
3878,245
3881,245
3882,245
3884,245
3885,245
4051,245
4108,245
4851,245
5273,245
5279,245
5675,245
6416,245
6417,245
8616,245
8617,245
521,246
560,246
572,246
741,246
1154,246
1402,246
1451,246
1864,246
2428,246
2810,246
3318,246
3339,246
3447,246
3481,246
3631,246
3895,246
3899,246
3903,246
3906,246
4137,246
4139,246
4358,246
4382,246
4384,246
4385,246
5341,246
5546,246
5814,246
5815,246
7046,246
7122,246
7849,246
7850,246
7986,246
8320,246
8321,246
8322,246
192,247
446,247
1218,247
1451,247
3906,247
3940,247
3957,247
4384,247
4715,247
4945,247
201,250
226,250
370,250
569,250
571,250
1598,250
1607,250
1742,250
1743,250
1749,250
2270,250
3109,250
3650,250
3728,250
3729,250
3889,250
3890,250
3892,250
3893,250
3894,250
3896,250
3897,250
3898,250
3900,250
3902,250
3910,250
3911,250
3912,250
3913,250
3914,250
3915,250
3916,250
3933,250
3934,250
3944,250
3949,250
3950,250
3951,250
3952,250
3956,250
3958,250
3959,250
3974,250
3975,250
3977,250
3981,250
3983,250
4040,250
4091,250
4095,250
4380,250
4381,250
4465,250
4572,250
4575,250
4611,250
4616,250
4617,250
4620,250
4820,250
4939,250
5281,250
5869,250
5875,250
5893,250
5894,250
6015,250
6173,250
6281,250
6731,250
6760,250
6767,250
6901,250
7075,250
7271,250
7282,250
7420,250
7422,250
7594,250
7823,250
2151,252
2159,252
2160,252
2161,252
2166,252
2189,252
2204,252
2253,252
2401,252
3923,252
3924,252
3925,252
3927,252
3929,252
3930,252
3931,252
4357,252
4628,252
4629,252
7595,252
491,253
2152,253
2164,253
2170,253
2187,253
2189,253
2192,253
2621,253
2872,253
3891,253
3920,253
3921,253
3922,253
3923,253
3926,253
3927,253
3928,253
3929,253
3932,253
4116,253
4122,253
4999,253
6214,253
6364,253
6881,253
6882,253
6883,253
6885,253
6886,253
6888,253
7855,253
70,255
471,255
3947,255
3961,255
3962,255
3963,255
3964,255
3968,255
3969,255
3970,255
3971,255
3972,255
4241,255
4487,255
5194,255
5195,255
5196,255
5204,255
5207,255
5913,255
6452,255
6456,255
366,257
2313,257
3338,257
3410,257
3423,257
3746,257
3759,257
3760,257
3763,257
3774,257
3802,257
4000,257
4002,257
4004,257
4005,257
5056,257
6483,257
6486,257
7541,257
7785,257
7788,257
1384,260
1406,260
1414,260
1816,260
1857,260
1868,260
2038,260
2039,260
2042,260
2050,260
2053,260
2930,260
2931,260
2933,260
2934,260
2944,260
2945,260
2946,260
2947,260
2948,260
2953,260
2954,260
2955,260
2956,260
2959,260
2964,260
2965,260
2967,260
2968,260
2970,260
2971,260
2977,260
2982,260
2983,260
2998,260
3002,260
3005,260
3006,260
3007,260
3008,260
3009,260
3010,260
3015,260
3018,260
3019,260
3020,260
3021,260
3026,260
3027,260
3033,260
3035,260
3043,260
3263,260
3488,260
3489,260
3490,260
4018,260
4019,260
4020,260
4021,260
4022,260
4023,260
4030,260
4048,260
4049,260
4050,260
4053,260
4055,260
4060,260
4061,260
4062,260
4065,260
4066,260
4099,260
4100,260
4824,260
4825,260
4835,260
4862,260
4890,260
5895,260
5993,260
6036,260
6133,260
6134,260
6135,260
6136,260
6138,260
6141,260
6143,260
6144,260
6146,260
6147,260
6148,260
6149,260
6262,260
6346,260
7130,260
7367,260
7946,260
8299,260
8536,260
8569,260
8619,260
142,261
328,261
330,261
1791,261
1854,261
1855,261
1883,261
2040,261
2044,261
2045,261
2869,261
2932,261
2937,261
2942,261
2943,261
2981,261
2986,261
2988,261
2996,261
2999,261
3003,261
3014,261
3022,261
3039,261
3042,261
3044,261
3050,261
3491,261
3495,261
3531,261
4024,261
4025,261
4026,261
4027,261
4028,261
4029,261
4030,261
4032,261
4033,261
4034,261
4035,261
4036,261
4037,261
4038,261
4039,261
4041,261
4042,261
4043,261
4044,261
4045,261
4047,261
4056,261
4063,261
4064,261
4067,261
4068,261
4076,261
4079,261
4328,261
4444,261
4461,261
4600,261
4836,261
4837,261
4929,261
4930,261
5054,261
5142,261
5245,261
5885,261
5934,261
5941,261
5994,261
5995,261
5996,261
5997,261
6086,261
6132,261
6137,261
6139,261
6140,261
6142,261
6444,261
6977,261
7289,261
7542,261
8124,261
8205,261
8540,261
8570,261
8571,261
8573,261
8574,261
8575,261
8623,261
8629,261
762,265
1860,265
2871,265
2969,265
2979,265
3492,265
3493,265
3496,265
4030,265
4031,265
4069,265
4072,265
4073,265
4074,265
4075,265
4077,265
4082,265
4085,265
4086,265
4087,265
4826,265
4841,265
5235,265
5995,265
5998,265
5999,265
6000,265
6001,265
6002,265
6003,265
6420,265
8169,265
8185,265
8576,265
373,267
1859,267
2960,267
4030,267
4109,267
4110,267
6032,267
6034,267
6035,267
6038,267
6727,267
8518,267
8547,267
8577,267
8578,267
2893,272
2894,272
4148,272
4149,272
4150,272
8700,272
399,279
755,279
4175,279
4176,279
4181,279
5769,279
5770,279
5774,279
7713,279
4183,281
4184,281
4607,281
4170,282
4171,282
4172,282
4173,282
4174,282
4177,282
4180,282
7598,282
7599,282
1781,285
4188,285
4193,285
6631,285
644,286
1552,286
4196,286
4198,286
4200,286
4201,286
4202,286
4208,286
4216,286
564,287
583,287
589,287
595,287
1587,287
3629,287
4197,287
4199,287
4203,287
4204,287
4205,287
4206,287
4207,287
4209,287
4210,287
4212,287
4213,287
4214,287
4215,287
4466,287
4567,287
6480,287
6598,287
8676,287
8677,287
8678,287
8681,287
8686,287
4218,288
4222,288
4225,288
4227,288
4232,288
4239,288
4240,288
4241,288
4242,288
4243,288
4244,288
4245,288
4247,288
4253,288
4254,288
4256,288
4262,288
4263,288
5203,288
6455,288
6462,288
76,290
259,290
264,290
314,290
380,290
1416,290
2726,290
3679,290
4280,290
4281,290
4283,290
4286,290
4288,290
4293,290
4294,290
4295,290
4298,290
4303,290
4304,290
4306,290
4311,290
4827,290
6271,290
6341,290
6636,290
7414,290
7423,290
7424,290
7437,290
7456,290
7458,290
7459,290
7463,290
7464,290
7465,290
7469,290
7471,290
7475,290
7504,290
2027,296
2029,296
2030,296
2031,296
2057,296
2065,296
2827,296
3137,296
3143,296
3147,296
3149,296
3153,296
3154,296
3155,296
4339,296
4340,296
5209,296
79,298
1572,298
1579,298
1914,298
1927,298
4316,298
4317,298
4319,298
4320,298
4321,298
4322,298
4323,298
4341,298
4342,298
4343,298
4344,298
4346,298
4348,298
5905,298
6010,298
6011,298
6012,298
6013,298
6749,298
6761,298
7470,298
4151,303
4657,303
4658,303
4659,303
4660,303
4661,303
4662,303
4665,303
5580,303
5790,303
7034,303
2413,304
2414,304
2416,304
3508,304
4680,304
4699,304
4700,304
4701,304
4702,304
4712,304
4719,304
4720,304
4722,304
4723,304
451,306
452,306
453,306
4668,306
4669,306
4670,306
4671,306
4672,306
4674,306
4675,306
4676,306
4678,306
4686,306
4687,306
4688,306
4689,306
4690,306
4704,306
4732,306
4733,306
4746,306
4767,306
4812,306
4813,306
4814,306
4815,306
5029,306
5662,306
5663,306
5718,306
8125,306
8301,306
552,307
553,307
554,307
555,307
775,307
2356,307
2560,307
4691,307
4752,307
4756,307
4757,307
4760,307
4761,307
4763,307
4765,307
4994,307
5776,307
5906,307
6595,307
7333,307
7581,307
7801,307
7822,307
17,308
138,308
387,308
390,308
1002,308
1297,308
1298,308
1299,308
2169,308
2173,308
2189,308
2467,308
2798,308
3603,308
3604,308
4776,308
4780,308
4781,308
4782,308
4786,308
4787,308
4788,308
4789,308
4792,308
4794,308
4796,308
4797,308
4798,308
4801,308
4803,308
4807,308
4821,308
5431,308
5443,308
5828,308
5878,308
5881,308
5952,308
6604,308
6605,308
7360,308
7388,308
7390,308
7391,308
7392,308
7632,308
44,309
145,309
147,309
388,309
1888,309
2171,309
2183,309
2185,309
2188,309
2189,309
2193,309
3431,309
3626,309
4774,309
4775,309
4777,309
4778,309
4779,309
4780,309
4783,309
4785,309
4786,309
4787,309
4790,309
4791,309
4793,309
4794,309
4798,309
4799,309
4800,309
4802,309
4803,309
4804,309
4806,309
5441,309
5443,309
5444,309
5457,309
5565,309
5775,309
5837,309
5881,309
3901,310
4819,310
265,311
467,311
468,311
469,311
1822,311
3730,311
4475,311
4537,311
5841,311
5957,311
6172,311
6280,311
1306,313
4865,313
4870,313
4881,313
4891,313
4928,313
5239,313
1881,314
2935,314
2987,314
2989,314
4840,314
4861,314
4867,314
4870,314
4871,314
4872,314
4874,314
4875,314
4876,314
4877,314
4878,314
4881,314
4882,314
4887,314
4888,314
4889,314
4892,314
4893,314
4897,314
4898,314
4899,314
4900,314
8204,314
4411,317
4602,317
4856,317
4859,317
4902,317
4903,317
4904,317
4906,317
4907,317
4908,317
4909,317
4911,317
4912,317
4913,317
4914,317
4915,317
4916,317
4917,317
4918,317
4920,317
4932,317
4935,317
5230,317
5623,317
5631,317
5710,317
8416,317
8417,317
8418,317
8455,317
8468,317
143,318
320,318
447,318
454,318
455,318
1858,318
1869,318
2051,318
2054,318
2832,318
2924,318
2991,318
2992,318
2993,318
2994,318
2995,318
2997,318
3040,318
4113,318
4146,318
4147,318
4626,318
4854,318
4860,318
4866,318
4868,318
4873,318
4880,318
4884,318
4886,318
4891,318
4894,318
4895,318
4901,318
4905,318
4912,318
4913,318
4918,318
4919,318
4920,318
4921,318
4922,318
4924,318
4925,318
4930,318
4932,318
4933,318
4934,318
4936,318
4937,318
4938,318
5227,318
5369,318
5490,318
5491,318
5572,318
5573,318
5588,318
5600,318
5613,318
5614,318
5622,318
5623,318
5625,318
5629,318
5631,318
5632,318
5634,318
6858,318
6904,318
7818,318
7819,318
7820,318
7947,318
8047,318
8048,318
8172,318
8382,318
8415,318
8416,318
8417,318
8418,318
8448,318
8455,318
8468,318
8538,318
347,320
353,320
960,320
1336,320
1362,320
1464,320
1502,320
1503,320
1861,320
1862,320
1866,320
2199,320
2200,320
2201,320
2202,320
2315,320
2389,320
2390,320
2814,320
2861,320
2925,320
3309,320
4187,320
4422,320
4625,320
4768,320
4856,320
5226,320
5715,320
5719,320
5721,320
6414,320
6415,320
6909,320
6912,320
6919,320
6924,320
7397,320
7398,320
7399,320
7401,320
7402,320
7813,320
7817,320
7952,320
8196,320
8307,320
132,322
2765,322
2782,322
2806,322
3811,322
4940,322
4941,322
5247,322
5249,322
5250,322
5252,322
5253,322
5254,322
5255,322
5256,322
6266,322
6267,322
748,324
1543,324
1610,324
1795,324
1808,324
2142,324
2978,324
2980,324
3060,324
3066,324
3103,324
3261,324
3487,324
3850,324
3851,324
4081,324
4192,324
4276,324
4509,324
4834,324
4952,324
4953,324
4954,324
4955,324
4956,324
4957,324
4958,324
4959,324
4962,324
4963,324
4964,324
4968,324
4969,324
4970,324
4973,324
4974,324
4975,324
4979,324
4980,324
4981,324
5271,324
5297,324
5306,324
5307,324
5771,324
5897,324
5898,324
5909,324
5910,324
5914,324
5916,324
6017,324
6471,324
6472,324
6564,324
6773,324
6965,324
7284,324
7286,324
7291,324
7568,324
8049,324
8206,324
8581,324
8582,324
8584,324
8625,324
1432,325
1631,325
1813,325
2936,325
4541,325
4961,325
4966,325
4967,325
4971,325
4972,325
4973,325
4979,325
1274,330
1289,330
1848,330
1882,330
1885,330
1886,330
1895,330
1896,330
2517,330
2518,330
3266,330
3605,330
3738,330
3768,330
3806,330
3954,330
3991,330
3992,330
3995,330
3999,330
4002,330
4003,330
4008,330
4593,330
5052,330
5053,330
5057,330
5058,330
5059,330
5060,330
5062,330
5063,330
5064,330
5065,330
5099,330
5104,330
5116,330
5120,330
5552,330
6092,330
6347,330
6348,330
6488,330
7678,330
7679,330
7806,330
3407,332
3409,332
3747,332
3749,332
3755,332
5083,332
5084,332
5085,332
5088,332
5090,332
5091,332
5092,332
5095,332
5096,332
5097,332
5098,332
5101,332
5102,332
5103,332
5107,332
5108,332
5110,332
5115,332
5119,332
5126,332
5128,332
5129,332
5518,332
5519,332
5521,332
5522,332
5802,332
5803,332
7680,332
7681,332
436,333
441,333
1738,333
3726,333
3740,333
3756,333
5067,333
5069,333
5070,333
5072,333
5073,333
5074,333
5075,333
5077,333
5078,333
5079,333
5080,333
5100,333
5105,333
5106,333
5107,333
5109,333
5110,333
5111,333
5112,333
5113,333
5114,333
5117,333
5118,333
5121,333
5127,333
5809,333
5066,334
5076,334
5130,334
5131,334
5132,334
5133,334
5134,334
5135,334
5517,334
5520,334
1821,336
2077,336
4143,336
2857,337
5185,337
5186,337
5187,337
466,338
470,338
471,338
3256,338
3257,338
3258,338
3350,338
3353,338
3357,338
3955,338
3960,338
3967,338
3970,338
4169,338
4248,338
4249,338
4250,338
4252,338
4485,338
4486,338
5190,338
5191,338
5192,338
5193,338
5197,338
5198,338
5202,338
5203,338
5206,338
6453,338
6454,338
6458,338
6461,338
6464,338
6465,338
528,339
529,339
531,339
2440,339
2509,339
2512,339
4795,339
5212,339
5213,339
5214,339
5215,339
5216,339
5432,339
5433,339
5750,339
5765,339
353,340
457,340
2024,340
2025,340
2029,340
2032,340
2064,340
2453,340
3134,340
3135,340
3136,340
3138,340
3140,340
3141,340
3142,340
3143,340
3144,340
3145,340
3148,340
3149,340
3150,340
3151,340
3152,340
3153,340
4951,340
5219,340
5220,340
5221,340
5223,340
7775,340
7776,340
7777,340
7778,340
4057,342
4326,342
4327,342
4329,342
8160,342
8172,342
8173,342
8180,342
8181,342
8182,342
8183,342
8184,342
8186,342
8187,342
8212,342
2730,344
5248,344
5257,344
5258,344
6834,344
8241,344
5260,345
5262,345
5268,345
323,351
324,351
340,351
341,351
852,351
853,351
854,351
866,351
867,351
872,351
3200,351
3203,351
3207,351
3219,351
3229,351
4809,351
5371,351
5377,351
5378,351
5379,351
5380,351
5381,351
5382,351
5386,351
5390,351
5395,351
5396,351
5399,351
5401,351
5402,351
5403,351
5404,351
5405,351
5407,351
5409,351
5537,351
5543,351
7276,351
176,352
343,352
345,352
386,352
849,352
850,352
851,352
855,352
856,352
857,352
859,352
860,352
862,352
863,352
864,352
870,352
871,352
873,352
874,352
875,352
878,352
879,352
880,352
1235,352
1435,352
2458,352
2519,352
2520,352
2521,352
2522,352
2549,352
2636,352
2637,352
2702,352
2703,352
2706,352
2711,352
2712,352
2713,352
3196,352
3200,352
3207,352
3208,352
3222,352
3234,352
4649,352
5370,352
5372,352
5373,352
5374,352
5375,352
5376,352
5381,352
5383,352
5384,352
5385,352
5386,352
5387,352
5388,352
5389,352
5390,352
5391,352
5392,352
5393,352
5394,352
5395,352
5398,352
5400,352
5401,352
5402,352
5406,352
5408,352
5410,352
5455,352
5466,352
5523,352
5524,352
5525,352
5526,352
5532,352
5534,352
5537,352
5538,352
5539,352
5541,352
5543,352
5544,352
5548,352
5554,352
5560,352
5561,352
5562,352
2705,354
2753,354
2758,354
2764,354
3197,354
3198,354
3199,354
3204,354
3205,354
5395,354
5397,354
7941,354
175,360
511,360
534,360
537,360
544,360
861,360
1021,360
2152,360
2191,360
2269,360
2470,360
2623,360
2752,360
2761,360
2766,360
2776,360
2778,360
2781,360
3167,360
3168,360
3228,360
3230,360
3700,360
3706,360
5178,360
5251,360
5440,360
5447,360
5449,360
5462,360
5463,360
5465,360
5467,360
5483,360
5484,360
5487,360
5489,360
5531,360
5536,360
5560,360
5827,360
6282,360
7592,360
7593,360
393,361
394,361
411,361
2116,361
2634,361
2762,361
3183,361
3225,361
3247,361
4997,361
4998,361
5431,361
5434,361
5435,361
5436,361
5475,361
5476,361
5477,361
5478,361
5479,361
5480,361
7278,361
846,362
2115,362
2510,362
3223,362
3224,362
3245,362
3250,362
4780,362
5445,362
5460,362
5461,362
5468,362
5469,362
5470,362
5472,362
5473,362
5485,362
5486,362
5488,362
5829,362
5830,362
5831,362
5833,362
5951,362
5953,362
7279,362
7682,362
937,364
946,364
955,364
1397,364
1422,364
1475,364
3632,364
3633,364
5015,364
5017,364
5045,364
5046,364
5047,364
5122,364
5123,364
5493,364
5497,364
7981,364
7995,364
7996,364
8327,364
164,366
183,366
385,366
956,366
957,366
1045,366
1428,366
1476,366
1479,366
1491,366
1507,366
3953,366
4006,366
4159,366
5242,366
5412,366
5413,366
5414,366
5415,366
5416,366
5417,366
5418,366
5419,366
5420,366
5421,366
5422,366
5423,366
5424,366
5425,366
5426,366
5428,366
5495,366
5496,366
5498,366
5499,366
5500,366
5501,366
5502,366
5503,366
5504,366
5505,366
5580,366
5584,366
6018,366
7589,366
165,367
384,367
1247,367
1258,367
3633,367
5016,367
5047,367
5124,367
5492,367
5493,367
5501,367
5506,367
5512,367
5513,367
5514,367
5516,367
5583,367
8210,367
3231,368
3232,368
3233,368
5527,368
5528,368
5529,368
5530,368
5535,368
5540,368
318,369
344,369
738,369
877,369
878,369
882,369
883,369
991,369
1050,369
1259,369
1434,369
2523,369
2550,369
2627,369
2632,369
2636,369
3169,369
3195,369
3557,369
4645,369
5048,369
5168,369
5169,369
5343,369
5550,369
5551,369
5555,369
5556,369
5559,369
5560,369
5832,369
5877,369
5919,369
5921,369
5959,369
6705,369
6706,369
7198,369
7573,369
7640,369
7881,369
7933,369
170,373
171,373
312,373
351,373
371,373
551,373
1146,373
1147,373
1148,373
1149,373
1161,373
1200,373
1201,373
1202,373
1203,373
1228,373
1229,373
1233,373
1254,373
1256,373
1262,373
1267,373
1415,373
1489,373
1511,373
2072,373
5575,373
5929,373
5930,373
6826,373
6829,373
6979,373
7015,373
7016,373
7018,373
5590,375
5593,375
5595,375
5596,375
5598,375
5599,375
5601,375
5603,375
5604,375
5606,375
5607,375
5610,375
5635,375
5637,375
5641,375
8398,375
1466,376
2393,376
2483,376
4855,376
4869,376
4885,376
4923,376
5591,376
5592,376
5593,376
5594,376
5597,376
5601,376
5602,376
5605,376
5606,376
5607,376
5611,376
5612,376
5616,376
5630,376
5633,376
5639,376
6905,376
6906,376
6907,376
6914,376
6917,376
6918,376
8398,376
8399,376
8400,376
8402,376
8406,376
8409,376
8410,376
8422,376
8450,376
1423,377
1439,377
1440,377
1441,377
1442,377
1463,377
1517,377
1518,377
1519,377
1520,377
2408,377
2866,377
4145,377
5586,377
5618,377
5619,377
5620,377
5621,377
5626,377
5627,377
5628,377
5632,377
5638,377
5642,377
6315,377
6325,377
6913,377
6924,377
7047,377
7400,377
7953,377
8353,377
8417,377
5650,380
7216,380
430,382
2482,382
2860,382
3852,382
3853,382
3858,382
3878,382
3886,382
4372,382
4499,382
4501,382
4502,382
4503,382
4504,382
5673,382
5683,382
5686,382
5687,382
5688,382
7800,382
7857,382
7858,382
7862,382
8272,382
8588,382
8589,382
8590,382
8591,382
8592,382
8593,382
8641,382
8642,382
8656,382
3855,383
3857,383
3871,383
3874,383
4053,383
4393,383
4500,383
4596,383
5667,383
5669,383
5670,383
5671,383
5672,383
5674,383
5675,383
5676,383
5677,383
5678,383
5679,383
5680,383
5681,383
5682,383
5684,383
5685,383
5689,383
5993,383
8606,383
8643,383
8644,383
5691,384
5692,384
5693,384
5694,384
5695,384
5697,384
5698,384
5699,384
2467,386
4780,386
169,389
1827,389
4639,389
5780,389
5786,389
5787,389
5791,389
5798,389
6169,389
6170,389
6250,389
7035,389
7339,389
7586,389
7807,389
7808,389
7809,389
7810,389
7811,389
7826,389
8274,389
3494,392
4046,392
5810,392
5811,392
5812,392
584,393
595,393
2568,393
2674,393
4135,393
5813,393
5818,393
5825,393
1851,394
2675,394
2681,394
2683,394
2684,394
4094,394
4507,394
4864,394
5816,394
5817,394
5822,394
5823,394
5824,394
5826,394
8232,394
885,395
886,395
889,395
1753,395
1892,395
2714,395
2716,395
3201,395
5183,395
5340,395
5966,395
5970,395
5974,395
5976,395
6441,395
7854,395
7934,395
8712,395
326,396
884,396
887,396
888,396
989,396
990,396
1076,396
1077,396
1317,396
2704,396
2710,396
2715,396
5184,396
5334,396
5565,396
5963,396
5964,396
5966,396
5968,396
5969,396
5970,396
5971,396
5973,396
5974,396
5975,396
5976,396
6158,396
6442,396
6707,396
7167,396
7194,396
7210,396
7566,396
7880,396
8316,396
3236,398
3237,398
3238,398
3239,398
5979,398
5980,398
3936,399
4251,399
5981,399
5982,399
5983,399
5984,399
5985,399
6596,399
98,402
3325,402
3326,402
3366,402
6040,402
6051,402
6060,402
6061,402
6062,402
6063,402
6069,402
6071,402
6094,402
6095,402
6098,402
6099,402
292,404
2280,404
3004,404
3012,404
4519,404
6046,404
6049,404
6051,404
6060,404
6063,404
6103,404
7660,404
8710,404
8713,404
1387,405
3320,405
3321,405
3322,405
3369,405
3370,405
3371,405
3373,405
6076,405
6102,405
6104,405
6106,405
6186,405
4113,407
5613,407
6111,407
6112,407
6113,407
6114,407
6115,407
6116,407
6117,407
6118,407
6119,407
6131,407
7600,407
7639,407
7741,407
7745,407
7746,407
7749,407
7754,407
7760,407
7767,407
7768,407
3323,408
3359,408
3378,408
3413,408
4518,408
6053,408
6124,408
6125,408
6126,408
2309,414
2952,414
3013,414
5957,414
6041,414
6042,414
6043,414
6044,414
6045,414
6052,414
6070,414
6072,414
6090,414
6091,414
6101,414
6150,414
6151,414
6152,414
6153,414
6154,414
6155,414
6156,414
6497,414
6498,414
6499,414
7290,414
8296,414
892,418
2407,418
2645,418
5702,418
6162,418
6163,418
839,423
1084,423
1087,423
1088,423
1089,423
1090,423
1094,423
1110,423
1119,423
1126,423
1275,423
1276,423
1277,423
1278,423
1282,423
1284,423
1286,423
1287,423
1746,423
1747,423
1748,423
2119,423
2132,423
2214,423
2574,423
3160,423
3484,423
3485,423
3486,423
5836,423
5986,423
6122,423
6123,423
6592,423
6593,423
6710,423
6711,423
6714,423
6715,423
6802,423
6814,423
6910,423
6911,423
7688,423
7705,423
7706,423
7707,423
8012,423
8027,423
8095,423
8107,423
8130,423
8131,423
8132,423
8133,423
8134,423
8163,423
8219,423
8566,423
8666,423
743,424
746,424
2616,424
2642,424
2643,424
2646,424
2647,424
2648,424
2657,424
2922,424
4162,424
5353,424
6226,424
7898,424
595,432
947,432
948,432
949,432
963,432
964,432
966,432
1339,432
1475,432
1521,432
2249,432
2250,432
3635,432
3636,432
5018,432
5019,432
6291,432
6304,432
6305,432
6306,432
6308,432
6337,432
8117,432
5164,434
6298,434
6299,434
6300,434
6316,434
6317,434
6318,434
6319,434
6321,434
6322,434
6323,434
965,436
1429,436
2075,436
3636,436
5155,436
5158,436
5580,436
6285,436
6286,436
6287,436
6288,436
6289,436
6290,436
6291,436
6292,436
6293,436
6294,436
6295,436
6296,436
6297,436
6301,436
6302,436
6303,436
6307,436
6309,436
6310,436
6311,436
6312,436
6313,436
6314,436
6326,436
6327,436
6328,436
6329,436
6330,436
6331,436
6332,436
6333,436
6334,436
6335,436
6336,436
6338,436
2541,437
3846,437
3847,437
6344,437
6345,437
6900,437
8646,437
50,442
111,442
117,442
295,442
1611,442
1625,442
1666,442
1668,442
1687,442
1694,442
1695,442
2800,442
2804,442
2838,442
2839,442
2841,442
2845,442
2846,442
2847,442
2864,442
3259,442
4387,442
4425,442
4426,442
4427,442
4429,442
4430,442
4460,442
4522,442
4526,442
4529,442
4534,442
5288,442
5870,442
5873,442
6199,442
6357,442
6358,442
6359,442
6360,442
6361,442
6362,442
6363,442
6368,442
6369,442
6370,442
6375,442
6377,442
6378,442
6379,442
6381,442
6386,442
6387,442
6388,442
6389,442
6390,442
6392,442
6437,442
6548,442
6551,442
6552,442
6588,442
6608,442
7098,442
7100,442
7101,442
7107,442
7371,442
54,443
1697,443
2123,443
2124,443
2539,443
2838,443
2839,443
2840,443
2842,443
2843,443
2844,443
2847,443
2848,443
2849,443
2850,443
2851,443
2852,443
2863,443
4356,443
4405,443
4515,443
4516,443
4525,443
4526,443
4527,443
4528,443
4530,443
4532,443
4534,443
4546,443
4547,443
4548,443
5931,443
6159,443
6365,443
6366,443
6367,443
6368,443
6370,443
6371,443
6372,443
6373,443
6374,443
6377,443
6382,443
6384,443
6394,443
6398,443
6399,443
6537,443
6547,443
6549,443
6550,443
6552,443
6589,443
7099,443
7285,443
7372,443
7683,443
7888,443
8073,443
6395,445
6396,445
6397,445
5,448
1420,448
1774,448
1777,448
2815,448
2816,448
2817,448
3001,448
3054,448
3260,448
3262,448
4061,448
4335,448
4446,448
4447,448
4490,448
4492,448
4493,448
4495,448
4982,448
4983,448
4984,448
4986,448
4990,448
4991,448
5237,448
5238,448
5270,448
5274,448
5276,448
5277,448
5278,448
5280,448
5282,448
5283,448
5284,448
5286,448
5287,448
5288,448
5291,448
5292,448
5298,448
5302,448
5303,448
5305,448
5312,448
5313,448
5314,448
5315,448
5316,448
5317,448
5320,448
5324,448
5325,448
5327,448
5328,448
5330,448
5331,448
5333,448
5690,448
5696,448
5915,448
5958,448
6164,448
6174,448
6421,448
6510,448
6511,448
6540,448
6541,448
7065,448
7287,448
7323,448
7369,448
7370,448
7585,448
7602,448
8506,448
8594,448
8635,448
8637,448
8639,448
8640,448
2028,449
2033,449
2939,449
2940,449
2941,449
3139,449
1873,450
4083,450
4839,450
4842,450
4843,450
4844,450
4845,450
4846,450
4847,450
4848,450
4849,450
4850,450
4852,450
5716,450
5993,450
6016,450
6423,450
7368,450
7702,450
3780,454
4539,454
6446,454
6447,454
6449,454
6450,454
756,456
1544,456
1545,456
1630,456
1784,456
4277,456
4392,456
5772,456
6278,456
6466,456
6467,456
6468,456
6469,456
6470,456
6471,456
6660,456
6661,456
6662,456
6703,456
6930,456
7280,456
8075,456
8649,456
1546,457
4624,457
5318,457
6466,457
7570,457
382,459
3158,459
4387,459
4544,459
4554,459
4556,459
5288,459
5319,459
6506,459
6507,459
6517,459
6518,459
6519,459
6523,459
6524,459
6531,459
6536,459
6538,459
6544,459
6556,459
6573,459
6580,459
6583,459
6590,459
6613,459
6902,459
7108,459
7109,459
7259,459
7260,459
8076,459
6514,460
6515,460
6562,460
6629,460
100,461
2271,461
2275,461
2281,461
2282,461
2303,461
2858,461
3980,461
4220,461
4255,461
4542,461
4545,461
4770,461
5321,461
6512,461
6519,461
6520,461
6521,461
6522,461
6524,461
6525,461
6526,461
6527,461
6529,461
6533,461
6534,461
6539,461
6542,461
6543,461
6545,461
6546,461
6554,461
6555,461
6556,461
6557,461
6558,461
6581,461
6582,461
6587,461
6591,461
4550,463
4551,463
4553,463
5860,463
6020,463
6530,463
6555,463
6556,463
6559,463
6565,463
6566,463
6567,463
6568,463
6570,463
6572,463
6573,463
6575,463
6576,463
6577,463
6614,463
6664,463
6665,463
6666,463
6667,463
6670,463
6671,463
6674,463
6675,463
6676,463
6678,463
4236,464
4237,464
4238,464
4549,464
4552,464
4561,464
4562,464
6206,464
6560,464
6561,464
6563,464
6569,464
6579,464
8077,464
6586,465
7079,465
7080,465
317,469
1812,469
2137,469
2138,469
2143,469
2144,469
2224,469
3061,469
3063,469
3123,469
3124,469
5322,469
5908,469
5944,469
5945,469
5946,469
6508,469
6556,469
6573,469
6599,469
6611,469
6618,469
6619,469
6620,469
6621,469
6622,469
6625,469
6626,469
6630,469
6631,469
6632,469
6633,469
6635,469
6637,469
6640,469
6643,469
6648,469
6651,469
6652,469
6656,469
6657,469
6658,469
6668,469
6682,469
6683,469
6685,469
6687,469
6692,469
6693,469
6743,469
6769,469
7085,469
7088,469
7104,469
7271,469
7409,469
7410,469
7491,469
41,470
101,470
106,470
107,470
118,470
119,470
220,470
297,470
317,470
2137,470
2141,470
2146,470
2147,470
2283,470
2284,470
3917,470
3976,470
4557,470
4559,470
4560,470
5947,470
6021,470
